DIST,COUNTY,GPS_LAT,GPS_LONG,APPROACH1,APPROACH2,APPROACH3,APPROACH4
2,DAVIESS,37.7725566226,-87.113341883,030 4TH ST,030 STH ST,030 FREDERICA ST,030 FREDERICA ST
2,DAVIESS,37.772380153,-87.1168147109,030 4TH ST,030 4TH ST,030 CEDAR ST,030 CEDAR ST
2,DAVIESS,37.7723089037,-87.1179958828,030 4TH ST,030 4TH ST,030 WALNUT,030 WALNUT
2,DAVIESS,37.7727375288,-87.1098327889,030 4TH ST,030 4TH ST,030 DAVIESS ST,030 DAVIESS ST
2,DAVIESS,37.772671653,-87.1110309305,030 4TH ST,030 4TH ST,030 ALLEN ST,030 ALLEN ST
2,DAVIESS,37.7726112936,-87.1121656015,030 4TH ST,030 4TH ST,030 SAINT ANNE ST,030 SAINT ANNE ST
2,DAVIESS,37.7713542472,-87.1345232892,030 4TH ST,030 4TH ST,030 CRABTREE AVE,030 CRABTREE AVE
2,DAVIESS,37.766608939,-87.148679887,030 5TH ST,030 5TH ST,030 CARTER RD,030 CARTER RD
2,DAVIESS,37.7665723422,-87.1340661437,030 9TH ST,030 CRABTREE AVE,030 CRABTREE AVE,
2,DAVIESS,37.7671535582,-87.1175200222,030 9TH ST,030 9TH ST,030 WALNUT ST,030 WALNUT ST
2,DAVIESS,37.7672818549,-87.1152020875,030 9TH ST,030 9TH ST,030 LOCUST ST,030 LOCUST ST
2,DAVIESS,37.7401085061,-87.1075397516,030 BYERS AVE,030 BYERS AVE,030 JR MILLER BLVD,030 JR MILLER BLVD
2,DAVIESS,37.7593253313,-87.1461510406,030 CARTER RD,030 CARTER RD,030 MCFARLAND AVE,030 MCFARLAND AVE
2,DAVIESS,37.7466810622,-87.1016566012,030 DIETERLE DR,030 VEACH RD,030 VEACH RD,030 WILLIAMSBURG SQ
2,DAVIESS,37.721641781,-87.1200141259,030 FULTON DR,030 FULTON DR,030 SOUTHTOWN BLVD,030 SOUTHTOWN BLVD
2,DAVIESS,37.7550655415,-87.1313126172,030 GRIFFITH AVE,030 GRIFFITH AVE,030 LEWIS LN,030 ROOSEVELT RD
2,DAVIESS,37.7252761526,-87.1121789,030 JR MILLER BLVD,030 JR MILLER BLVD,030 SALEM DR,030 SALEM DR
2,DAVIESS,37.7201130358,-87.1137755917,030 JR MILLER BLVD,030 MARTIN LUTHER KING JR LOOP,030 SOUTHTOWN BLVD,
2,DAVIESS,37.7602308644,-87.0775147279,030 KY 54,030 KY 54,THE SPRINGS ENTRANCE,
2,DAVIESS,37.7417666061,-87.0937214764,030 KY-1432,030 KY-2155,030 KY-2155,030 BURLEW BLVD
2,DAVIESS,37.7225076537,-87.1293439145,030 KY-2121,030 KY-2121,030 BACK SQUARE DRIVE,030 BACK SQUARE DRIVE
2,DAVIESS,37.7234924038,-87.1427670076,030 KY-2121,030 KY-2121,030 KY-2127,030 GEMINI DR
2,DAVIESS,37.7520100596,-87.0978375084,030 KY-2155,030 BRECKENRIDGE,030 25TH ST,030 25TH ST
2,DAVIESS,37.7681210749,-87.0989375389,030 KY-2155,030 KY-2155,030 9TH ST,030 9TH
2,DAVIESS,37.7720012468,-87.1040113831,030 KY-2155,030 KY-2155,030 KY-2155,030 TRIPLETT ST
2,DAVIESS,37.7590741062,-87.0979056486,030 KY-2155,030 KY-2155,030 18TH,030 18TH
2,DAVIESS,37.7473283405,-87.0969634766,030 KY-2155,030 KY-2155,030 RIDGEWAY DRIVE,030 WILLIAMSBURG SQR
2,DAVIESS,37.7678500442,-87.1036371488,030 KY-2155,030 KY-2155,030 9TH ST,030 9TH ST
2,DAVIESS,37.7519424036,-87.1004228207,030 KY-2155,030 KY-2155,030 25TH ST,030 25TH ST
2,DAVIESS,37.7717461687,-87.1086189454,030 KY-2155,030 KY-2245,030 KY-2262,030 KY-2262
2,DAVIESS,37.7589119033,-87.1028202742,030 KY-2155,030 KY-2155,030 18TH ST,030 18TH ST
2,DAVIESS,37.7714879344,-87.1132489297,030 KY-2245,030 KY-2831,030 5TH ST,030 FREDERICA ST
2,DAVIESS,37.772800575,-87.1087011961,030 KY-2262,030 KY-2262,030 4TH ST,030 4TH ST
2,DAVIESS,37.7739008723,-87.1086718357,030 KY-2262,030 KY-2262,030 3RD ST,030 3RD ST
2,DAVIESS,37.7675969118,-87.1082538799,030 KY-2262,030 KY-2262,030 9TH ST,030 9TH ST
2,DAVIESS,37.7638833725,-87.1125441804,030 KY-24,030 KY-81,030 KY-2831,030 KY-2831
2,DAVIESS,37.7334590124,-87.1534512896,030 KY-2698,030 KY-2698,030 TAMARACK,030 TAMARACK
2,DAVIESS,37.7395785911,-87.1511615316,030 KY-2698,030 KY-2698,030 UNIFIRST DR,030 BUCKLAND SQ
2,DAVIESS,37.7513336048,-87.146788481,030 KY-2698,030 KY-2698,030 BITTLE RD,030 BITTLE RD
2,DAVIESS,37.7441265835,-87.1493201901,030 KY-2698,030 KY-2698,030 US-60,030 US-60
2,DAVIESS,37.7698156691,-87.1130969143,030 KY-2831,030 KY-2831,030 7TH STREET, 
2,DAVIESS,37.7605875754,-87.1122430079,030 KY-2831,030 KY-2831,030 GRIFFITH AVE, 
2,DAVIESS,37.7450196534,-87.1154156178,030 KY-2831,030 KY-2831,030 SCHERM ROAD,030 SCHERM ROAD
2,DAVIESS,37.7312230911,-87.1214488367,030 KY-2831,030 KY-2831,030 TIME DRIVE,030 TIME DRIVE
2,DAVIESS,37.7674024815,-87.1128918202,030 KY-2831,030 KY-2831,030 9TH ST,030 9TH ST
2,DAVIESS,37.7422889346,-87.1168505391,030 KY-2831,030 KY-2831,030 BYERS ROAD, 
2,DAVIESS,37.7481274814,-87.1133081961,030 KY-2831,030 KY-2831,030 WILDWOOD DR, 
2,DAVIESS,37.7524360592,-87.1113875704,030 KY-2831,030 KY-2831,030 24TH ST,030 BOOTH AVE
2,DAVIESS,37.758366528,-87.1120465551,030 KY-2831,030 KY-2831,030 18TH ST,
2,DAVIESS,37.7511643568,-87.1116978678,030 KY-2831,030 KY-2831,030 25TH ST,030 WASHINGTON AVE
2,DAVIESS,37.740682028,-87.1176112742,030 KY-2831,030 KY-2831,030 FOUNTAIN SQUARE PLAZA, 
2,DAVIESS,37.7362392155,-87.1192804923,030 KY-2831,030 KY-2831,030 TAMARACK,030 TAMARACK
2,DAVIESS,37.7564364346,-87.1118043833,030 KY-2831,030 KY-2831,030 20TH,030 FORD AVE
2,DAVIESS,37.7328975127,-87.0780880554,030 KY-298,030 KY-298,030 KY-2117,030 SOUTHEASTERN PKY
2,DAVIESS,37.7543389506,-87.0975585241,030 KY-298,030 KY-298,030 KY-2155,030 KY-2155
2,DAVIESS,37.7303492005,-87.073735914,030 KY-298,030 KY-298,030 KY-3143,030 KY-3143
2,DAVIESS,37.7440869344,-87.0870890084,030 KY-298,030 KY-298,030 KY-1432,030 BURLEW DR
2,DAVIESS,37.7735450911,-87.1574851957,030 KY-331,030 KY-331,030 2ND ST, 
2,DAVIESS,37.7439311379,-87.0411461022,030 KY-54,030 KY-54,030 KY-1456,030 KY-1456
2,DAVIESS,37.7532513251,-87.0588599146,030 KY-54,030 KY-54,030 KY-3143,030 FAIRVIEW DR
2,DAVIESS,37.7562088459,-87.0671793209,030 KY-54,030 KY-54,030 HIGHLAND POINTE DR,030 HIGHLAND
2,DAVIESS,37.7591734343,-87.0748167424,030 KY-54,030 KY-54,030 RAGU DR,030 BYERS AVE
2,DAVIESS,37.7643079351,-87.1079600701,030 KY-54,030 KY-54,030 KY-2262,030 JR MILLER
2,DAVIESS,37.7652427785,-87.0985700709,030 KY-54,030 KY-54,030 KY-2155,030 KY-2155
2,DAVIESS,37.754465497,-87.0623414922,030 KY-54,030 KY-54,030 VILLA POINT SHOPPING CTR,030 VILLA POINT SHOPPING CTR
2,DAVIESS,37.7653996219,-87.089791305,030 KY-54,030 KY-54,030 LEITCHFIELD RD,030 LEITCHFIELD RD
2,DAVIESS,37.7650562945,-87.1033847741,030 KY-54,030 KY-54,030 KY-2155,030 KY-2155
2,DAVIESS,37.7585056962,-87.0731149786,030 KY-54,030 KY-54,030 US 60 OFF-RAMP,030 HEARTLAND CROSSING
2,DAVIESS,37.7521258486,-87.054576101,030 KY-54,030 KY-54,030 COMMONWEALTH COURT,030 COMMONWEALTH COURT
2,DAVIESS,37.7576373097,-87.1456444612,030 KY-81,030 KY-81,030 KY-2698,030 CARTER RD
2,DAVIESS,37.7631130283,-87.117149196,030 KY-81,030 KY-81,030 WALNUT,030 WALNUT
2,DAVIESS,37.7589092001,-87.1350451021,030 KY-81,030 KY-81,030 BOSLEY RD,030 BOSLEY RD
2,DAVIESS,37.756724903,-87.1504839613,030 KY-81,030 KY-81,030 STARLITE ROAD,030 STARLITE ROAD
2,DAVIESS,37.7550178609,-87.1599647413,030 KY-81,030 KY-81,030 US-60,030 US-60
2,DAVIESS,37.7163568097,-87.078661399,030 US-231,030 US-231,030 OWENSBORO COMMUNITY COLLEGE,030 ELEMENTARY SCHOOL
2,DAVIESS,37.7209692783,-87.081472899,030 US-231,030 US-231,030 KY-3143,030 VEACH ROAD
2,DAVIESS,37.7308824975,-87.0875038055,030 US-231,030 US-231,030 US-60B EB RAMP, 
2,DAVIESS,37.7297101061,-87.0868591644,030 US-231,030 US-231,030 SPRING BANK DR,
2,DAVIESS,37.7160804193,-87.1254567426,030 US-431,030 US-431,030 HOME DEPOT,030 GOODY'S
2,DAVIESS,37.7239708717,-87.1237265858,030 US-431,030 US-431,030 FULTON DRIVE,
2,DAVIESS,37.7190193412,-87.1247420239,030 US-431,030 US-431,030 TOWNE SQUARE DRIVE,030 TOWNE SQUARE DRIVE
2,DAVIESS,37.7223628724,-87.123996039,030 US-431,030 US-431-10,030 KY-2121,030 SOUTHTOWN BLVD
2,DAVIESS,37.7223628724,-87.123996039,030 US-431,030 US-431-10,030 KY-2121,030 KY-2121
2,DAVIESS,37.7261140595,-87.1231561641,030 US-431,030 US-431,030 KY-2699,030 SALEM
2,DAVIESS,37.7936337266,-87.0538394493,030 US-60,030 US-60,030 KY-144, 
2,DAVIESS,37.8653185124,-87.0025933678,030 US-60,030 US-60,030 US-231,030 US-231
2,DAVIESS,37.7834175907,-87.075781508,030 US-60,030 US-60,030 PLEASANT VALLEY,030 PLEASANT VALLEY
2,DAVIESS,37.7749655128,-87.1100232738,030 US-60,030 US-60,030 DAVIESS ST,030 DAVIESS ST
2,DAVIESS,37.7795225601,-87.0836342421,030 US-60,030 US-60,030 4TH ST,
2,DAVIESS,37.780192997,-87.0822585552,030 US-60,030 US-60,030 HUBERT,030 COMMERCE PLAZA
2,DAVIESS,37.780192997,-87.0822585552,030 US-60,030 US-60,030 HUBERT CT,030 COMMERCE PLAZA
2,DAVIESS,37.7750008411,-87.1656404766,030 US-60,030 US-60,030 KY-331,030 BON HARBOR HLS
2,DAVIESS,37.7573679658,-87.0702137894,030 US-60,030 KY-54,030 KY-54, 
2,DAVIESS,37.7873228564,-87.0664595231,030 US-60,030 US-60,030 DANIELS,030 RIVERSIDE DR
2,DAVIESS,37.7704920114,-87.0767394218,030 US-60,030 US-60,030 KY-603,
2,DAVIESS,37.7277425286,-87.1228568207,030 US-60B,030 US-60B,030 US-431,030 US-431
2,DAVIESS,37.7295273717,-87.1222594459,030 US-60B,030 US-60B,030 KY-2831,030 KY-2831
2,DAVIESS,37.7327503251,-87.0886467585,030 US-60B WB RAMP,030 KY-2155,030 KY-2155,
2,HANCOCK,37.9013571892,-86.7493687953,046 KY-69,046 KY-69,046 KY-3101,046 MAIN CROSS ST
2,HANCOCK,37.8815692757,-86.7402197432,046 US 60,046 US 60,046 KY 69,
2,HANCOCK,37.899592013,-86.7561522573,046 US-60,046 US-60,046 KY-69,046 KY-1389
2,HANCOCK,37.9238258256,-86.8954114302,046 US-60,046 US-60,046 KY-657,046 KY-657
2,HENDERSON,37.8110743039,-87.6227560942,51,051 US-41A,051 US-41A,051 US-60
2,HENDERSON,37.8324056693,-87.5715977427,051 KY-351,051 KY-351,051 KLUTEY PLAZA, 
2,HENDERSON,37.8282771539,-87.5577349773,051 KY-351,051 KY-351,051 GARDEN MILE ROAD, 
2,HENDERSON,37.8672877199,-87.5721245385,051 US-41,051 US-41,051 MARYWOOD DRIVE,051 RETTIG RD
2,HENDERSON,37.7898975907,-87.5686066961,051 US-41,051 US-41,051 KY-425,051 KY-425
2,HENDERSON,37.8715408673,-87.569791604,051 US-41,051 US-41,051 AUDUBON VILLAGE,051 AUDUBON VILLAGE
2,HENDERSON,37.8753241538,-87.5677790551,051 US-41,051 US-41,051 WATSON LANE,051 WATSON LANE
2,HENDERSON,37.8308810398,-87.5672523133,051 US-41,051 US-41,051 KY-351,051 KY-351
2,HENDERSON,37.8201305466,-87.569363508,051 US-41,051 US-41,051 KY-812,051 KY-812
2,HENDERSON,37.8521696066,-87.5802695084,051 US-41A,051 US-41A,051 12TH ST,051 12TH ST
2,HENDERSON,37.8237511219,-87.6031515557,051 US-41A,051 US-41A,051 KY-136,051 SAND LN
2,HENDERSON,37.8328953405,-87.5941268524,051 US-41A,051 US-41A,051 DIXON ST,051 MARTIN LUTHER KING JR BLVD
2,HENDERSON,37.8381973562,-87.5892714152,051 US-41A,051 US-41A,051 1ST ST,051 1ST ST
2,HENDERSON,37.8362881533,-87.5907990238,051 US-41A,051 US-41A,051 WASHINGTON,051 WASHINGTON
2,HENDERSON,37.7872759658,-87.6101908051,051 US-41A,051 US-41A,051 KY-425,051 KY-425
2,HENDERSON,37.8432916221,-87.5859861335,051 US-41A,051 US-41A,051 5TH ST,051 5TH ST
2,HENDERSON,37.839475358,-87.5884638352,051 US-41A,051 US-41A,051 KY-351,051 2ND ST
2,HENDERSON,37.8625067632,-87.5621575865,051 US-60,051 US-60,051 KILLICRANKE, 
2,HENDERSON,37.8647180128,-87.5550413368,051 US-60,051 US-60,051 WATSON LANE, 
2,HENDERSON,37.8599062945,-87.5677525707,051 US-60,051 US-60,051 BARRET BLVD,051 BARRET BLVD
2,HENDERSON,37.8057464161,-87.6324379487,051 US-60,051 US-60,051 OHIO DR,051 OLD CORYDON RD
2,HENDERSON,37.8038037166,-87.637531477,051 US-60,051 US-60,051 COMMUNITY DR,051 OLD HENDERSON CORYDON RD
2,HENDERSON,37.7379899189,-87.7090198679,051 US-60,051 US-60,051 KY-145,051 7TH ST
2,HENDERSON,37.7999569023,-87.6477197735,051 US-60,051 US-60,051 KY-136,051 KY-425
2,HOPKINS,37.3285896058,-87.5022451486,054 KY-262,054 KY-262,054 SEMINARY ST,054 SEMINARY ST
2,HOPKINS,37.3511850128,-87.4919458205,054 KY-281,054 KY-281,054 WHITTINGTON DR, 
2,HOPKINS,37.3519206688,-87.4892661652,054 KY-281,054 KY-281,054 LANTAFF BLVD,054 LOWES
2,HOPKINS,37.3279769809,-87.4969413526,054 KY-70,054 KY-70,054 FRANKLIN ST,054 FRANKLIN ST
2,HOPKINS,37.327819872,-87.4953853679,054 KY-70,054 KY-70,054 SCOTT ST,054 SCOTT ST
2,HOPKINS,37.3276674655,-87.4937490869,054 KY-70,054 KY-70,054 KENTUCKY AVE,054 KENTUCKY AVE
2,HOPKINS,37.3294599967,-87.4934799932,054 KY-70,054 KY-70,054 KENTUCKY AVE,054 KENTUCKY AVE
2,HOPKINS,37.3297638245,-87.4966837894,054 KY-70,054 KY-70,054 FRANKLIN ST,054 FRANKLIN ST
2,HOPKINS,37.3296156527,-87.4950951026,054 KY-70,054 KY-70,054 SCOTT ST,054 SCOTT ST
2,HOPKINS,37.3268497153,-87.4755627426,054 KY-70,054 KY-70,054 PENNYRILE PKWY RAMP NB,054 PENNYRILE PKWY RAMP NB
2,HOPKINS,37.326804575,-87.4730678369,054 KY-70,054 KY-70,054 VALLEY DR,054 WALMART
2,HOPKINS,37.3269299807,-87.4807063526,054 KY-70,054 KY-70,054 MADISON SQUARE DR,
2,HOPKINS,37.3276635281,-87.486154008,054 KY-70,054 KY-70,054 ARCH ST,054 PARK AVE
2,HOPKINS,37.3269027995,-87.4782163523,054 KY-70,054 KY-70,054 EB-9004,
2,HOPKINS,37.3255545276,-87.4992901964,054 US-41,054 US-41,054 BROADWAY,054 BROADWAY
2,HOPKINS,37.3355024815,-87.4976481648,054 US-41,054 US-41,054 KY-1074,054 NORTH ST
2,HOPKINS,37.3281719656,-87.4988558057,054 US-41,054 US-41,054 KY-70,054 KY-262
2,HOPKINS,37.3180350433,-87.5005013049,054 US-41,054 US-41,054 KY-70,054 KY-70
2,HOPKINS,37.4173014814,-87.4811490244,054 US-41,054 US-41,054 KY-260,054 KY-260
2,HOPKINS,37.3026231527,-87.5099427583,054 US-41,054 US-41,054 KY-336, 
2,HOPKINS,37.3486030748,-87.4983721024,054 US-41,054 US-41,054 US-41A,054 KY-281
2,HOPKINS,37.3403116527,-87.4983130871,054 US-41,054 US-41,054 HANSON ST,054 HOSPITAL DR
2,HOPKINS,37.3299517938,-87.4985767892,054 US-41,054 US-41,054 KY-70,054 ARCH ST
2,HOPKINS,37.2740554497,-87.5123433835,054 US-41,054 US-41,054 US-41,054 KY-112
2,HOPKINS,37.3060978405,-87.5091284619,054 US-41,054 US-41,054 HONEYSUCKLE DR,
2,HOPKINS,37.3532619656,-87.4857015554,054 US-41,054 US-41,054 PENNYRILE PKWY RAMP NB, 
2,HOPKINS,37.3450893716,-87.4981427424,054 US-41,054 US-41,054 BRIARWOOD,054 BRIARWOOD
2,HOPKINS,37.3609288409,-87.4969450236,054 US-41,054 US-41,054 KY-3052, 
2,HOPKINS,37.3330161215,-87.4980882112,054 US-41,054 US-41,054 KY-1178,054 NOEL ST
2,HOPKINS,37.3576013457,-87.5501365099,054 US-41A,054 US-41A,054 INDUSTRIAL RD,
2,MCLEAN,37.546226622,-87.2607593055,075 KY-81,075 KY-81,075 KY-136,075 KY-136
2,MUHLENBERG,37.2164083557,-87.1892335239,089 KY-181,089 KY-181,089 KY-189,089 KY-189
2,MUHLENBERG,37.2358652936,-87.1520629772,089 KY-189,089 KY-189,089 KY-1380,089 CLEATON RD
2,MUHLENBERG,37.2271014497,-87.1622416332,089 KY-189,089 KY-189,089 AIRPORT RD,089 SPARTAN DR
2,MUHLENBERG,37.2220891998,-87.1764966326,089 KY-189,089 KY-189,089 KY-2533,089 GREEN DR
2,MUHLENBERG,37.2298594222,-87.1590104267,089 KY-189,089 KY-189,089 COPPER CREEK DRIVE / POGUE AUTOMOTIVE,
2,MUHLENBERG,37.2973281528,-87.1260403519,089 KY-277,089 KY-277,089 KY-1031,089 KY-1031
2,MUHLENBERG,37.2931958565,-87.1247466335,089 KY-304,089 KY-304,089 1ST ST,089 1ST ST
2,MUHLENBERG,37.2937780595,-87.1235160864,089 KY-304,089 KY-1031,089 KY-1031,089 BROAD ST
2,MUHLENBERG,37.2187550279,-87.0459137894,089 US-431,089 US-431,089 KY-176,089 KY-176
2,MUHLENBERG,37.2942910433,-87.1351419922,089 US-431,089 US-431,089 KY-70,089 KY-304
2,MUHLENBERG,37.2763870121,-87.1405469149,089 US-62,089 US-62,089 US-431,089 US-431
2,MUHLENBERG,37.2010823252,-87.1785328359,089 US-62,089 US-62,089 KY-176,089 CROSS ST
2,MUHLENBERG,37.1999603526,-87.2055795099,089 US-62,089 US-62,089 KY-189,089 KY-189
2,MUHLENBERG,37.2126164771,-87.1802018251,089 US-62,089 US-62,089 KY-181 NORTH,089 EAST DEPOT
2,MUHLENBERG,37.2890133403,-87.1194947274,089 US-62,089 US-62,089 US-431,089 KY-1031
2,MUHLENBERG,37.2719176529,-87.1427779462,089 US-62,089 US-62,089 WALMART SUPERCENTER, 
2,MUHLENBERG,37.1989727001,-87.1782222894,089 US-62,089 US-62,089 KY-181 SOUTH,089 COURT ST
2,OHIO,37.4493541374,-86.8885663046,092 KY-69,092 KY-69,092 KY-1543,092 KY-1543
2,OHIO,37.4506941847,-86.908612445,092 US-231,092 US-231,092 CENTER ST,092 CENTER ST
2,OHIO,37.407957262,-86.8757692577,092 US-231,092 US-231,092 KY-273, 
2,OHIO,37.4513636685,-86.9092571329,092 US-231,092 US-231,092 KY-69,092 KY-1543
2,OHIO,37.4276178387,-86.8820895967,092 US-231,092 US-231,092 WALMART,092 OHIO COUNTY MIDDLE
2,OHIO,37.442046934,-86.8952303356,092 US-231,092 US-231,092 KY-69, 
2,OHIO,37.4023245589,-86.8760503824,092 US-62,092 US-62,092 US-231,092 US-231
2,OHIO,37.4145844964,-86.8774878053,092 US-62,092 US-62,092 US-231,092 US-231
2,UNION,37.5457103717,-87.9853269305,113 KY-109,113 KY-109,113 ADAMS ST,113 ADAMS ST
2,UNION,37.6874560905,-87.9127837431,113 US-60,113 US-60,113 KY-130,113 HOUSTON
2,UNION,37.6886835905,-87.9083672901,113 US-60,113 US-60,113 KY-2091,113 WAVERLY
2,UNION,37.6285369201,-87.9426859921,113 US-60,113 US-60,113 UNION COUNTY H.S.,113 UNION COUNTY H.S.
2,UNION,37.6896884974,-87.9022542431,113 US-60,113 US-60,113 WALMART,113 WALMART
2,UNION,37.6728009655,-87.925816525,113 US-60,113 US-60,113 US-60B,113 KY-3393
2,UNION,37.6864731065,-87.9141473521,113 US-60,113 US-60,113 MORTON,113 MORTON
2,UNION,37.6847918413,-87.9158232118,113 US-60,113 US-60,113 MCELROY,113 MCELROY
2,UNION,37.6837975752,-87.9168280243,113 US-60,113 US-60,113 KY-56,113 KY-56
2,WEBSTER,37.3974785597,-87.762755102,117 KY-109,117 KY-109,117 KY-120,117 KY-120
2,WEBSTER,37.6096599189,-87.528408633,117 US-41,117 US-41,117 KY-56,117 KY-56
2,WEBSTER,37.6065628716,-87.5289132267,117 US-41,117 US-41,117 KY-56,117 KY-370
2,WEBSTER,37.4097866848,-87.7332133678,117 US-41A,117 US-41A,117 KY-120,117 KY-120
2,WEBSTER,37.5178595126,-87.6907882433,117 US-41A,117 US-41A,117 KY-132,117 KY-132
3,ALLEN,36.7388145898,-86.2109142651,002 KY-100,002 KY-100,002 HOLD DR,002 HOLT DR
3,ALLEN,36.7497807072,-86.1950665307,002 KY-100,002 KY-100,002 KY-980, 
3,ALLEN,36.752558538,-86.1849829675,002 KY-98,002 KY-100,002 KY-100, 
3,ALLEN,36.7562745277,-86.2174021953,002 US-231,002 US-231,002 KY-3241,002 BURNLEY RD
3,ALLEN,36.7398521132,-86.2187716631,002 US-31,002 US-31,002 KY-100,002 KY-100
3,ALLEN,36.7563409731,-86.2132625619,002 US-31,002 US-31,002 US-231,002 KY-980
3,ALLEN,36.7704079255,-86.1858431787,002 US-31E,002 US-31E,002 KY-101,002 KY-101
3,BARREN,37.023112886,-85.9347353472,005 KY 90,005 KY 90,005 LONGHUNTERS TRL,005 WALMART
3,BARREN,37.0226436944,-85.9386459694,005 KY-3160,005 KY-3160,005 WALMART,
3,BARREN,37.1347012704,-85.9747978589,005 KY-70,005 KY-90,005 KY-90,005 DOYLE AVE
3,BARREN,37.0243850821,-85.9359242256,005 KY-90,005 KY-90,005 KY-3160,005 KY-3160
3,BARREN,37.0151063562,-85.9276991789,005 KY-90,005 KY-90,005 REYNOLDS RD, 
3,BARREN,36.9985254653,-85.9281874832,005 US-31,005 US-31,005 LOWES, 
3,BARREN,37.0052989336,-85.9247556868,005 US-31,005 US-31,005 SHANE DR,005 WALMART/AUTOZONE
3,BARREN,37.0095835123,-85.9214181472,005 US-31,005 US-31,005 KY-90,005 HAPPY VALLEY ROAD
3,BARREN,36.9847774732,-85.9316152725,005 US-31,005 US-31,005 CAVALRY,005 CAVALRY
3,BARREN,36.971959996,-85.9406300074,005 US-31,005 US-31,005 KY-2207,005 SOUTH FORK RD
3,BARREN,36.9779744104,-85.9348383507,005 US-31,005 US-31,005 CUMBERLAND PKWY, 
3,BARREN,37.0935934104,-86.0487393978,005 US-31,005 US-31,005 KY-255,005 MAMMOTH CAVE AVE
3,BARREN,37.1357338017,-85.9558981242,005 US-31,005 US-31,005 KY-70,005 KY-70
3,BARREN,36.982769098,-85.9313811158,005 US-31,005 US-31,005 US-31EX, 
3,BARREN,37.0329113633,-85.9057329133,005 US-31E,005 US-31E,005 KY-3160,005 KY-3160
3,BARREN,37.0143055274,-85.9154773506,005 US-31E,005 US-31E,005 LEXINGTON DR,005 LEXINGTON DR
3,BARREN,37.0020429811,-85.926387437,005 US-31E,005 US-31E,005 US-68,006 US-68
3,BARREN,36.9958233555,-85.9306810695,005 US-31E,005 US-31E,005 GRANDVIEW,005 GRANDVIEW
3,BARREN,36.9893402776,-85.9322129524,005 US-31E,005 US-31E,005 KY-1297,005 CLEVELAND AVE
3,BARREN,37.0181010666,-85.9071657566,005 US-31E,005 US-31E,005 US-31EX, 
3,BARREN,36.9796980896,-85.9332323634,005 US-31E,005 US-31E,005 TROJAN TRL,
3,BARREN,36.9980037774,-85.9118093502,005 US-31EX,005 US-31EX,005 FRONT ST,005 FRONT ST
3,BARREN,36.9962957155,-85.9128892097,005 US-31EX,005 US-31EX,005 US-68, 
3,BARREN,37.001681434,-85.9094997573,005 US-31EX,005 US-31EX,005 CHERRY ST,005 CHERRY ST
3,BARREN,37.004109629,-85.9081547881,005 US-31EX,005 US-31EX,005 HIGHLAND PARK,005 HAPPY VALLEY RD
3,BARREN,36.9933365433,-85.9134995148,005 US-31EX,005 US-31EX,005 KY-63,005 COLLEGE ST
3,BARREN,37.0107498088,-85.9033699838,005 US-31EX,005 US-31EX,005 GLENVIEW DRIVE,HOSPITAL ENTRANCE
3,BARREN,37.1280900979,-85.9630365851,005 US-31W,005 US-31W,005 KY-90,005 KY-90
3,BARREN,36.9954384807,-85.9107636554,005 US-68,005 US-68,005 KY-90,005 BROADWAY ST
3,BARREN,37.0086059883,-85.886049179,005 US-68,005 US-68,005 SCOTTY WAY, 
3,BARREN,36.9970835593,-85.9095298816,005 US-68,005 US-68,005 FRONT ST,005 FRONT ST
3,BARREN,37.0084893322,-85.9367523815,005 US-68,005 US-68,005 REYNOLDS RD,005 REYNOLDS RD
3,BARREN,37.0120546608,-85.95304439,005 US-68,005 US-68,005 KY-3160, 
3,BARREN,37.0100740557,-85.8802616635,005 US-68,005 US-68,005 KY-3160,005 KY-3160
3,BARREN,37.007235719,-85.9345791908,005 US-68,005 US-68,005 INDUSTRIAL DR,005 COMER RD
3,BUTLER,37.2253429263,-86.6837766957,016 US-231,016 US-231,016 MAIN ST,016 GL SMITH ST
3,BUTLER,37.2260151689,-86.6848078199,016 US-231,016 US-231,016 TYLER ST,016 TYLER ST
3,BUTLER,37.2306246375,-86.6916391409,016 US-231,016 US-231,016 KY-70,016 OLD FERRY DR
3,LOGAN,36.8409008169,-86.8857628049,071 KY-3240,071 KY-3240,071 KY-3519,071 S MAIN ST
3,LOGAN,36.8474955277,-86.8883418202,071 KY-3519,071 KY-3519,071 KY-2146,071 2ND ST
3,LOGAN,36.8463607152,-86.887892078,071 KY-3519,071 KY-3519,071 EAST 3RD ST,071 EAST 3RD ST
3,LOGAN,36.8509094415,-86.8918751643,071 KY-3519,071 KY-3519,071 ARMORY,071 SONIC
3,LOGAN,36.8395243478,-86.891295164,071 US-431,071 US-431,071 US-79,071 US-79
3,LOGAN,36.8404435666,-86.8509388281,071 US-68,071 US-68,071 LOGAN CO. HIGH SCHOOL,071 C. DODSON LANE
3,LOGAN,36.8395199028,-86.918463992,071 US-68,071 US-68,071 US-68X,071 US-431
3,LOGAN,36.8654464263,-86.8681886952,071 US-68,071 US-68,071 KY-79,071 KY-79
3,LOGAN,36.8704938397,-86.7147750077,071 US-68,071 US-68,071 KY-103,071 KY-103
3,LOGAN,36.8421956834,-86.8638454219,071 US-68,071 US-68,071 US-68X, 
3,LOGAN,36.8590947399,-86.9104540894,071 US-68,071 US-68,071 US-431,071 TERRY WILCUT HWY
